id,x_topo,y_topo
W2263746683,2.5832777,10.820791
W2296193516,2.3144596,10.9769335
W6641005878,17.914452,5.922248
W2102932527,-7.690744,3.616396
W4243293540,17.596535,6.025812
W4251110321,5.9093723,15.75912
W4250961423,17.715809,6.3071165
W2166725080,17.930437,5.9982243
W6684701178,17.907553,6.1014533
W2143054626,17.839987,5.8134074
W2101969795,17.70384,6.113563
W4253157070,-2.8098376,-0.13783899
W1966759974,17.927687,5.9288487
W2138415596,17.909084,5.9787745
W2125598149,17.911415,5.925067
W6636538218,17.619204,6.1467276
W2012770798,17.862959,6.1117535
W1996507862,17.927025,6.178803
W2035733029,17.888803,5.8580837
W1549794382,17.616081,6.2864122
W56560067,17.685408,5.8446865
W2077678691,5.9016724,15.760467
W1945938747,17.884068,5.9409337
W2012593731,9.067,12.341341
W1966953091,9.058191,12.1996355
W2142944882,8.941158,12.253678
W2168918708,9.318312,12.348683
W6632339523,8.948943,12.325566
W1980990409,9.179419,12.104762
W2029088861,8.971505,12.367497
W1969949383,9.215791,12.078954
W2487779721,9.237886,12.053568
W4231729317,8.896199,12.133325
W2148204985,9.148472,12.337277
W2327791771,9.070247,12.36007
W1537982310,9.371582,12.199296
W2120445341,9.166439,12.116146
W2185703560,8.949846,12.293956
W3090904022,9.153403,12.041166
W2033952602,9.272075,12.132153
W1452091393,8.846,12.218695
W2084773904,8.973342,12.306551
W4250810012,9.169569,12.310791
W2147618390,9.15011,12.045377
W2596322858,7.3764706,17.775688
W2531006627,9.165305,12.336356
W1488271674,9.361825,12.133769
W3140860877,9.140496,12.324828
W2035363534,17.897144,6.1500688
W2143664700,17.784452,6.0168357
W2163837020,17.452534,6.0424714
W1994080277,17.94897,5.8344674
W2103020329,17.994148,6.0464544
W2028741947,17.894388,6.1424823
W6704817535,17.437202,6.116404
W2034431991,17.454283,5.984529
W2020282148,17.652615,5.8650265
W2072260648,17.585028,6.037776
W6660254288,17.904613,5.9390664
W2043458064,17.921236,5.905998
W2116626386,17.57953,6.108219
W4300009786,17.612806,6.0876756
W3143444733,17.689625,5.9931884
W2507605663,5.181679,7.064137
W2144071905,-5.903102,2.3223116
W2148462430,-6.0494685,2.329677
W18443652,-5.903371,2.638519
W2001158952,-5.8211145,2.33909
W6635776967,15.6745825,14.495583
W2037437642,-5.975957,2.2953835
W2082861182,-6.144511,2.463627
W2292929674,-5.982551,2.5521889
W2092262438,-6.145922,2.4713664
W2026287443,-5.960922,2.4474242
W2164528198,-5.7819366,2.3759472
W6680362723,-5.7665415,2.5788052
W2148726987,-5.7266684,2.5525842
W2094779965,-5.942147,2.624453
W1919197513,-6.1955624,2.619652
W1984159596,-10.604934,-2.872521
W6704640796,-5.7818832,2.549819
W2140082297,-6.037138,2.4946682
W1972832151,-5.9306808,2.4176753
W647235838,-5.789267,2.4525442
W2085308652,-5.9271426,2.6150982
W2279795821,-6.086615,2.6032617
W2058992833,-6.1092086,2.452948
W2098578926,-5.9354672,2.4142745
W1552798482,-6.087514,2.5516136
W2109584093,-6.021068,2.5010495
W2131911297,-5.756724,2.378283
W2132107988,-5.9796596,2.6502857
W42668999,-5.907577,2.4369817
W2097644094,-6.0751143,2.6181955
W2030797443,-5.7633233,2.5554428
W2096071249,-6.0259175,2.4259093
W2343775681,-5.7770247,2.3833199
W1596547119,15.675762,14.49749
W2137733660,-6.1572104,2.4283304
W2149569288,5.4835505,17.505894
W2150190471,-0.31296855,13.438916
W1936599021,5.6298637,17.512503
W2121607938,5.6434917,17.711336
W1985279742,5.6372914,17.392889
W2801137982,5.30013,17.607151
W2169783478,5.673506,17.716589
W1508764955,5.5935154,17.77672
W2510401802,5.6513476,6.114232
W2036736555,9.372984,0.3335028
W1991542651,9.403752,0.44160977
W2082665493,9.342368,0.40182123
W6785795043,9.236627,0.49406636
W2023623412,9.080713,0.5425394
W2109989794,9.335992,0.40649784
W2094491714,3.5995076,-8.504391
W2144118043,9.162279,0.50940853
W2036135441,9.466786,0.45408472
W2169777499,9.141668,0.6320377
W2030303957,9.448829,0.4275268
W2062330170,9.289479,0.31800225
W1601888115,9.081897,0.6357812
W1973465224,0.32480788,-2.5181715
W6631218824,8.137231,-4.189512
W1524353521,8.216086,-4.49837
W2515356731,5.806919,6.137029
W6699630863,5.425399,-3.350258
W2889767056,5.5061126,-3.3740861
W6631907762,5.404207,-3.496357
W2129421073,5.137786,-3.3667254
W6679153671,5.420541,-3.22075
W2109079098,5.1606,-3.5688374
W2152379890,5.523321,-3.3412828
W2108617939,5.114199,-3.5560722
W6600083640,5.1371355,-3.439069
W1966331897,5.148031,-3.3618903
W2000467041,5.282492,-3.3703346
W4210927650,5.110332,-3.475866
W1968264740,5.4489007,-3.6331472
W2129717459,5.3153696,-3.4473948
W2318456247,5.474298,-3.2598593
W1958088609,5.2484493,-3.2286777
W2098153544,5.331266,-3.5804048
W1916851,5.1973004,-3.372788
W1970251573,5.454186,-3.6364124
W2467653585,5.52338,-3.4247
W1536017581,5.151571,-3.3520272
W6624531572,9.02917,12.080077
W6685189238,9.289027,12.1234665
W926830766,9.177935,12.248152
W2963676207,9.304037,12.259184
W2112465850,5.7657967,12.864817
W2079828783,5.738902,13.023925
W1970897144,5.7898545,13.114203
W1138083095,5.7830224,12.825657
W2042307695,5.8734426,12.909963
W3138028713,5.683766,13.125007
W2088013697,5.925773,12.758479
W1982483860,-6.7098036,0.5733842
W1795468129,5.754269,12.750261
W2041765521,12.158296,10.717844
W1992055379,12.276255,10.7712345
W3137158176,12.258585,10.853825
W2039225177,12.23899,11.081503
W2036693669,12.353806,10.969177
W6661527498,-2.2631736,6.9408875
W4376545193,12.325536,11.02469
W2067072338,-2.8221774,12.41919
W6684791559,-2.6711838,12.480078
W124281796,-2.7677765,12.442405
W2169005668,-2.941714,12.564947
W2544041682,-2.796403,12.544765
W2105103777,0.36753732,10.957018
W2105596674,-3.0436852,12.572742
W2048425186,-2.6589904,12.23286
W2044450062,-3.0444713,12.729805
W2404672025,-2.567375,12.598782
W4229846777,-2.8770301,12.406071
W1998047779,-2.9537764,12.74335
W2163309052,-2.797309,12.867236
W2109282104,-2.8337712,12.523349
W6740459939,-2.7115786,12.472789
W4246418241,-3.0548139,12.547416
W1484387566,-2.6686606,12.850436
W2082515359,-2.6475515,12.326755
W2259076611,-2.513592,12.446144
W2674667674,-2.8937402,12.263727
W2076028191,-2.6593108,12.363407
W2102873127,-2.7927065,12.638661
W2167172132,-2.9233472,12.809394
W2081845426,9.150495,6.6503663
W1966214090,9.362767,6.726202
W2094587798,9.233801,7.1230574
W6638688399,12.8329735,12.580818
W2084062970,9.028379,6.8236423
W2072330778,9.318132,6.705042
W2051676735,9.222472,7.051841
W1957264581,9.1452875,7.0551095
W2075699759,9.054012,6.72164
W6703983643,9.430862,6.7746563
W4244003036,9.135816,6.953007
W1808427599,9.072635,7.007283
W2005470104,9.276995,7.1138096
W1554511749,9.123032,6.9323406
W2921636359,9.572973,6.9286532
W2107648668,-2.8732367,12.37447
W2157579446,-2.9811919,12.698613
W2037433020,-2.601785,12.441414
W2038769064,-2.9570353,12.832618
W2010033398,-2.785972,12.743915
W2119869114,-2.724295,12.380793
W2952377308,-2.4294686,12.630892
W6681341048,2.652682,15.087603
W2048596679,-2.762261,12.5826645
W2138102997,-2.893514,12.866171
W4295128164,-3.091537,12.57732
W1514107797,-2.892039,12.859378
W2946046356,-2.6937172,12.247321
W3100394329,-2.5618887,12.386588
W829117785,-2.4010496,12.595752
W2476779615,17.933996,9.992935
W6682507963,12.682901,7.253382
W6674747695,-6.437504,14.389476
W2083581263,-6.11944,9.542698
W2470801513,5.37288,6.5160284
W2142453530,2.3696065,15.284951
W2054323527,17.883518,10.058716
W1598636157,2.5828922,-6.53511
W6758284886,2.8381844,-6.349108
W2098376057,2.5379422,-6.254756
W1631295847,2.2663014,-6.37082
W6642361398,2.799845,-6.3846335
W2003281274,2.566059,-6.5034347
W2124199755,8.17337,21.752857
W2166363824,2.6390796,-6.4831777
W4255455317,0.9084022,-4.0346255
W3105560634,2.5154254,-6.378117
W2911591369,2.7073245,-6.1962233
W1557493897,2.467499,-6.63801
W2095753442,5.3440347,-3.4685156
W2013661830,0.2507743,13.7522745
W1970109086,11.7804,8.1872635
W2163825209,11.829625,8.493959
W1964361338,12.020321,8.393462
W2024474903,11.906466,8.279421
W2111981709,11.991109,8.3573475
W6729459120,11.808854,8.447883
W2014145152,11.822244,8.586464
W2043348862,11.960179,8.168825
W2005465106,11.968451,8.291319
W2055132336,11.679666,8.346044
W1556249327,11.957105,8.4255495
W2048621911,11.9916,8.396685
W6777903252,11.772186,8.437175
W4206036760,11.904271,8.458999
W2546492340,11.836048,8.275652
W3023997231,11.807083,8.394244
W6638500756,15.248028,2.461555
W2024515906,15.247556,2.3897295
W2026314672,15.1884575,2.0844226
W2120505402,15.236611,2.49016
W2047654580,-4.0463743,5.75969
W2115395072,5.858041,-0.53785235
W6671093477,-4.110595,6.006955
W2257736573,0.90380293,-4.0328383
W6635287090,-4.2004023,6.1229916
W2049776490,-3.9342818,6.1113114
W2096967357,-4.003599,6.0425186
W2102207586,0.9004482,-4.0390873
W13814134,-3.9609895,5.9399085
W2051851471,-4.301244,6.1635275
W4241138002,0.9070441,-4.039504
W1593771747,-4.2540917,6.0609045
W28122415,7.914315,-7.68993
W6989620579,14.954181,-3.5902598
W6694776931,14.698269,-3.8449435
W6638249537,5.800053,2.7168996
W1905521491,14.467695,-3.796468
W2953068027,14.831957,-3.5810082
W2276103984,14.672678,-3.7667851
W2478338686,5.909216,-6.796728
W2060806362,5.8883,-6.819681
W1970196847,5.845553,-6.876405
W594503987,5.8117776,-6.8959246
W2065635481,5.8035054,-6.9158473
W218016492,-0.65777665,-8.259669
W2308720076,9.705264,-7.4177003
W1976621232,9.809319,-7.5202208
W2064479571,9.848669,-7.200776
W2578096613,9.726989,-7.166274
W2012330934,9.804598,-7.2003264
W6926098341,9.66358,-7.1481314
W6692960394,9.808471,-7.1943774
W2434971738,10.026423,-7.5312667
W6629845096,10.030615,-7.558942
W2170860720,9.905799,-7.2663083
W6695876261,9.608325,-7.2196264
W4412329599,9.476965,-7.3677063
W2949158813,9.949667,-7.3788853
W2284029830,9.595131,-7.2100253
W2009720083,9.84557,-7.4833946
W1497991451,9.75257,-7.2130365
W2266067116,9.7877655,-7.154334
W6657067292,5.1298428,19.376638
W129227421,5.5192757,12.939459
W2120269846,5.8893113,13.0717535
W2010396133,5.5955133,12.795135
W6637879861,5.7175145,12.75535
W2152096672,0.26306665,13.7694235
W6608710389,5.7543025,12.535843
W2021026018,2.8956616,16.22752
W1983661866,5.84519,12.610773
W2106596127,5.906889,13.130041
W2163401786,5.711675,13.036351
W2573934436,5.6975455,12.815191
W2728956627,5.6512084,12.788206
W1754931551,5.7717376,12.690849
W1533169541,5.5589714,13.037339
W218889330,5.5133624,12.835487
W2162740570,14.892433,-3.7579892
W6695433714,14.62513,-3.8777945
W1963867137,7.403597,19.05576
W1997078899,14.87699,-3.4563973
W1866848012,15.034101,-3.5016694
W1498978191,14.827879,-3.878052
W6676115149,14.769144,-3.750352
W2107207062,14.465579,-3.7784288
W2280357289,14.653279,-3.3422656
W2501537707,-2.7440603,12.509413
W2154916249,-2.833907,12.73676
W2114312645,-2.507429,12.735571
W2125837480,-3.0664792,12.610091
W2021825024,-2.693502,12.536499
W2020770680,8.06712,13.607458
W6630673335,-2.7042084,12.263001
W1998506601,-2.8739657,12.447948
W2157601524,-2.5588493,12.622896
W2014762670,-3.0646348,12.715946
W2066601514,-2.7985306,12.586558
W2102229192,-2.7605667,12.403568
W2071677582,-2.4606962,12.52588
W2001898857,-2.4745302,12.615507
W2153570874,-2.7065053,12.185511
W2065598197,-2.7326477,12.6704035
W6602151941,-2.5139394,12.678186
W2131403733,-2.627846,12.768617
W2226578515,-2.7305396,12.511741
W2049487316,-2.659924,12.839264
W4233182856,-2.7077956,12.475994
W2105663228,-2.8313732,12.562546
W2149730632,-2.9007146,12.401981
W2057672608,-2.676084,12.485253
W6605969106,-2.581042,12.660122
W2021862352,-2.9468288,12.732391
W51248703,-2.7771945,12.759324
W147212551,-2.7334597,12.282725
W2145221548,-2.9394667,12.8658495
W1513391019,-2.7609062,12.576176
W3002225619,-2.6712825,12.31717
W2402892963,-2.616142,12.705381
W1998369386,-0.6462021,0.9835925
W6678887350,-0.7502067,0.95953923
W4312512934,-0.74442786,0.68215567
W2062711641,-0.5125303,0.82691306
W4232932184,-0.61708,0.90397054
W2137536943,5.809013,-5.047637
W2066459332,-0.7278708,0.69503564
W2133695619,-0.5829583,0.7765072
W2123500593,-0.8169565,0.81570363
W331318535,-0.7097324,1.0351005
W2037933327,-0.27290663,0.9749505
W1479921794,7.0204077,1.6675844
W2093576061,7.1202617,2.0543425
W6775047284,8.395261,19.925735
W2026591719,7.081662,2.0136864
W2004830690,6.8696094,1.8495892
W2018441817,7.0848985,1.8627725
W2017478467,7.2067194,1.9525665
W2131586477,-3.0835888,16.35731
W2496267238,7.165783,1.54623
W2060347661,7.3279777,1.6961681
W2098920923,7.2069693,1.4978697
W2017755139,6.8532114,1.7623752
W2148323323,7.0539436,1.7387916
W2162361424,11.935709,18.148043
W2312456753,7.250589,1.569696
W2167184776,6.8865285,1.6220151
W2054557379,6.357718,-2.4406238
W1976622778,7.218195,1.8398323
W1973337438,11.934085,18.146017
W2045657013,6.845318,1.5454391
W2167530849,6.9501452,1.8998893
W2085230521,11.950915,3.704992
W1986799930,7.2726755,1.8062917
W1982013231,1.5137361,11.787201
W1981398650,7.0816393,1.8022732
W2345372882,7.1031294,1.675607
W1973443088,6.7906747,1.8179682
W6683905919,7.259857,1.7293543
W2512173100,6.9533687,1.7095428
W1943383135,6.900949,1.8179785
W3140220919,7.254516,1.898566
W1572644050,-5.023477,4.5590887
W2163463784,7.097187,1.8614396
W3185252065,7.1388154,1.5131269
W1994414501,7.097225,2.0084774
W1850190924,7.0612497,1.8416682
W3011400958,8.394587,19.926552
W1547981617,14.788052,-6.1188993
W2055034152,9.96353,-7.3518734
W2128026414,10.039983,-7.542888
W2130561514,9.636259,-7.532217
W2153283070,9.919146,-7.228673
W2157171383,9.661183,-7.288544
W2403580177,9.783839,-7.1124835
W2091781764,9.939102,-7.6047792
W2013131338,9.856479,-7.2416663
W2134709447,9.687516,-7.5071974
W2073752235,9.732968,-7.493045
W1994267509,9.868609,-7.576623
W1978659230,9.639593,-7.328167
W1596413280,9.72348,-7.4818068
W1994311401,13.141778,-7.638625
W2074898604,1.0060399,6.405424
W2071867759,-6.873577,5.7644777
W1493631392,-6.8734293,5.50554
W2054714137,-6.833086,5.7200646
W1604392671,-6.8506017,5.6821566
W2030712567,-6.8869486,5.696921
W2103718624,-1.691322,-2.7984252
W1832367887,-1.4760612,-3.0946527
W6714134966,-6.368536,14.334998
W2157823046,-1.557507,-3.093359
W2019515298,-1.4824647,-3.2545125
W7065716908,-1.4621364,-2.9843194
W6869822139,-1.5521157,-2.9762483
W4231213149,-1.6506076,-3.0384402
W1964002446,-1.8360484,-3.1651404
W2073535069,-1.4184883,-2.9910223
W1603903339,3.0191827,14.429295
W4399576800,-1.5523231,-3.1332102
W1763804329,-1.778009,-3.0892408
W4229819929,-1.5137293,-3.0883794
W2100637318,-1.5657696,-2.986488
W2408648037,-6.374494,14.33447
W2156273867,-1.4612452,-2.977682
W2035761357,13.388395,16.14456
W2089246345,8.39038,4.089462
W2100900426,8.586744,4.335959
W2096379566,8.500497,4.0190907
W2346582992,8.319168,3.9595659
W3103704769,8.5950365,4.038168
W2135971687,8.401902,4.1440496
W3125844498,9.017579,6.904926
W2149932620,9.059793,6.8084097
W2135425933,9.206483,6.658704
W4252260453,9.3566885,6.702327
W2169443867,9.077063,7.0698643
W2103234330,9.234763,6.76076
W1997185550,8.943583,6.871711
W2109020490,9.148724,6.78549
W2054071059,9.074745,7.0519834
W2150337234,9.460712,6.842787
W2127366678,9.044654,6.940068
W2097128027,9.374116,6.6995053
W2132971556,8.946973,6.8506737
W6677434201,-2.6014247,-5.2295494
W2043499048,9.339629,7.0244865
W2137145052,9.46701,6.903361
W3125262352,9.166832,6.833965
W2008986914,9.394758,6.6466346
W2051753452,9.284431,6.6231327
W2617989519,8.940202,6.824844
W1995139576,9.212351,6.8619304
W2160479292,9.30602,6.8859367
W6637854059,4.160195,16.361868
W1584510240,9.240549,12.108871
W2126602684,9.275396,12.188443
W2140939879,9.101931,12.287744
W1769011799,8.895038,12.107257
W1546557160,9.328914,12.254552
W6639598163,9.241251,12.057265
W6632717044,8.88007,12.268095
W2093992530,9.302462,12.131801
W1984058975,-1.109384,6.8709874
W6632483940,9.131031,12.003159
W3099131589,9.058126,12.07096
W1908267767,8.893577,12.053323
W1760038106,4.159659,16.361477
W2033829059,2.4106088,14.605508
W6632518959,2.9651804,13.369303
W1541699968,13.188442,9.103876
W6604533154,11.733467,14.208611
W6636177537,3.254628,-4.9327755
W2065866673,11.681816,14.066742
W6746394644,11.65242,14.425854
W1567491469,11.824532,14.136307
W2170122555,11.892918,13.934774
W7020423687,11.997601,14.466081
W2770379177,11.49064,14.268284
W1610496399,3.2550662,-4.9284954
W2119803607,3.2533753,-4.9307904
W4298225163,11.918478,14.181224
W110338261,12.115106,14.1640835
W6659855545,9.082482,0.5380038
W6644970354,9.288334,0.50713164
W6618946562,9.264616,0.5084618
W6697140724,14.750784,-3.6367428
W222676513,14.638316,-3.4280906
W2120193754,14.967828,-3.489952
W2122978958,20.379978,3.346433
W2152412901,2.5609746,11.137177
W2126302787,2.5926893,10.855253
W4241116859,2.3010738,11.247457
W2129375743,2.1698647,11.21527
W2016981279,2.1839557,10.940385
W2049098012,2.3009968,11.210138
W1596874696,2.5668151,10.827516
W1936420698,2.0648043,11.139939
W2044101938,2.4854696,10.849479
W2160570181,0.3951953,-7.857608
W2140370984,2.4033246,11.077804
W1481828421,2.4224026,10.791374
W2016227990,2.389289,10.963824
W3098349105,2.4778986,10.70729
W2038718711,0.39421532,-7.8569717
W297774234,9.81276,-7.160101
W1981170844,9.902534,-7.5516586
W1988999326,9.659564,-7.462318
W2495684637,9.889175,-7.212699
W1748537427,9.803558,-7.424398
W1972394506,9.655317,-7.187591
W2090178682,9.994383,-7.550603
W2088660875,9.482472,-7.4470153
W1780780370,17.088049,-7.864728
W1978302183,21.580515,9.923189
W2009008625,13.113706,-7.6073966
W4252552872,21.581774,9.923964
W2106960008,21.5795,9.922507
W2069517099,21.579681,9.922698
W2088941933,21.579374,9.922642
W2247394299,21.58001,9.923074
W2004823856,21.580185,9.922933
W2203137915,21.552563,9.895399
W1865863485,21.578913,9.922162
W2110986207,21.57955,9.922561
W2182176672,21.578695,9.92219
W2171857482,21.58216,9.924504
W2036490943,8.995761,2.2736783
W2003947297,13.85211,13.463354
W1969874727,2.2825446,4.9142094
W1591049691,21.580103,9.922609
W1987675072,21.581533,9.923834
W2023326922,21.581575,9.923982
W2272604508,21.578949,9.921724
W2117731089,21.581177,9.923661
W2267977464,21.580612,9.9229355
W2073813455,21.581968,9.924213
W4249349304,21.585014,9.926668
W1993797585,21.578485,9.91874
W2116567847,12.910115,4.042412
W2156418042,21.580307,9.923202
W1976005976,21.580439,9.923103
W2155503592,5.8607936,-0.5345302
W2010921706,-7.1611724,12.922116
W2014862761,21.579626,9.922193
W2078051584,2.30735,16.10838
W4300114321,-3.7462707,7.580329
W1526306655,21.582981,9.924789
W1543942283,21.581255,9.923292
W2043586446,21.579483,9.922448
W2144939137,7.6386843,-0.51514935
W1983384752,21.579536,9.922147
W1964482694,21.583572,9.925077
W2062196125,5.8554854,5.5332036
W1552234656,21.580029,9.922595
W4235612315,21.579302,9.920997
W2072076663,21.579859,9.922341
W2012573326,3.3315568,2.4992418
W2091956487,21.580193,9.92283
W1976945079,21.58011,9.922628
W2118304946,12.840454,12.555738
W2093207951,21.581524,9.923657
W1542139608,21.580719,9.923352
W583355338,21.583366,9.924994
W2111237478,21.583475,9.925142
W1983038426,21.583818,9.925288
W1566660864,0.2626991,-2.570427
W2107516842,1.8760571,3.4280894
W2020094633,21.583881,9.925429
W2001343915,21.58162,9.923099
W4293439287,21.577538,9.920279
W1576579612,21.587702,9.9279
W2014191197,21.583382,9.92491
W2333706449,3.6243303,-10.238848
W2044943238,5.017958,5.9952617
W1491965887,14.292694,19.342701
W11023489,-4.753232,12.520622
W2416796834,14.292972,19.341616
W2076081973,18.262348,-1.5119427
W2220196763,14.293576,19.341228
W2009940349,5.9310646,-8.640825
W2081064171,14.294599,19.340284
W1976964057,14.293856,19.341026
W2151335375,14.289696,19.344782
W2166634832,14.28168,19.353249
W2072701060,14.291686,19.343132
W6926201763,14.293829,19.341135
W1712267846,14.291885,19.343464
W2621349953,14.293102,19.342323
W104100811,14.293124,19.34198
W2158247504,4.885634,5.625635
W2104460739,-6.215583,13.122929
W2140971764,14.294989,19.34017
W852290780,14.292244,19.3433
W1591753261,5.3113728,4.756904
W1017596877,14.294047,19.34113
W1981103694,14.294189,19.340958
W165360667,14.295052,19.341476
W151848809,12.081368,9.732004
W147553715,-0.39195973,-7.4017625
W2473364284,14.289713,19.346756
W1977725690,14.2923975,19.343012
W1575302213,2.6908739,20.17588
W1982006972,5.2392406,6.225504
W2000685870,5.2155094,4.7469916
W2127871444,8.489805,20.029346
W2223546530,-10.4836445,8.924171
W2167931764,-6.215044,13.123716
W2132209717,5.487107,4.9743657
W6963742644,14.292216,19.342997
W6926337631,-4.020696,0.9001593
W2001668586,14.2945595,19.340769
W2055536163,14.291808,19.343573
W181233095,14.291814,19.343466
W2952829554,14.295537,19.340658
W2482948774,14.294597,19.341679
W2397428669,14.294705,19.34065
W2613653075,14.2948885,19.34138
W1823996076,14.292623,19.342943
W2526243071,14.294346,19.34226
W1593734523,4.074687,-5.2595916
W2027860007,-4.7635922,18.621416
W1543428462,-4.7643948,18.621346
W1539775117,-4.7636676,18.62163
W2139961108,-4.763678,18.621305
W1967086114,-4.7636905,18.621504
W2160527840,-4.7636466,18.621334
W4298259753,-4.762546,18.622452
W1494144822,20.24215,0.8016023
W1995921382,-4.763171,18.621677
W2116518941,-4.763053,18.622074
W2104295816,-4.471344,12.3439865
W2094914393,-4.7639136,18.621681
W2141810855,-4.763718,18.62144
W2162904006,-4.7634506,18.621853
W2128894566,-4.7631807,18.622116
W2146813943,-9.98529,9.549712
W2122601556,-4.764507,18.621403
W6755537390,-4.7637253,18.621634
W2132037266,-9.9859915,9.547656
W2128251634,-4.7631106,18.621973
W2065374890,-9.087589,12.117744
W1984114244,-4.7631507,18.621597
W2169402932,-4.7637744,18.621311
W2159399270,6.733157,14.571724
W180220295,-4.763178,18.622147
W2520168886,-4.7637634,18.621601
W2039451899,-4.4494286,12.329047
W1589922412,4.1358275,-0.6621441
W2296725689,-4.7637067,18.621733
W1484463706,-4.7638483,18.621843
W2077410355,-4.763502,18.621874
W2461561837,-4.763973,18.62204
W1898724844,3.8472881,1.7204818
W2118055581,-4.47027,12.342841
W248911,-4.7630396,18.622904
W620636116,4.13327,-0.661338
W3021561300,-4.76376,18.621729
W1509424401,-4.76238,18.622833
W2124641086,-4.7636433,18.621576
W4247713015,-9.08778,12.1176405
W2048018384,12.331318,16.011816
W10004740,10.946468,-3.6424606
W7023872966,11.106838,-3.670492
W6821995968,10.854664,-3.7072067
W641710284,10.998372,-3.4934204
W2124499489,-0.81040746,4.9640965
W1964849974,11.070454,-3.7291443
W574495704,10.729481,-3.6753604
W1607035479,10.807995,-3.468647
W2573160346,10.814517,-3.467595
W1512874001,10.955385,-3.5029335
W2157765050,11.035297,-3.4545023
W1582664144,9.692116,-7.194724
W2166378641,9.859868,-7.5697446
W4247320707,9.841022,-7.217368
W1482374180,9.87649,-7.59434
W2142153593,9.87742,-7.1587434
W1772546531,9.667401,-7.2209034
W2046607138,9.6170435,-7.50226
W2130430745,0.3157577,-2.5254755
W1794136157,9.833296,-7.171403
W1997294932,-7.7282877,11.378628
W1988888087,9.83107,-7.147285
W4236693374,9.542334,-7.3555984
W1996385088,9.954841,-7.5503974
W2144006900,0.3858681,2.449893
W2056039953,9.849452,-7.330007
W1566903494,9.58027,-7.5049157
W1999222617,9.850355,-7.3390884
W2111726016,9.467705,-7.3015924
W1589037065,0.943835,0.14863598
W2004092699,9.581411,-7.4985657
W167031575,9.922392,-7.4960246
W1505502356,0.94327873,0.14927974
W1496114626,6.73787,-1.5442832
W1598188678,9.98124,-7.27626
W2045606343,9.5907,-7.474005
W2145215024,-4.3266044,9.245639
W2237059355,-4.690825,9.100912
W2173850216,11.870456,14.517007
W2005063628,11.797656,14.417673
W2088613743,11.857822,14.490999
W2069897595,11.998496,14.4520445
W2135818305,11.96087,14.525606
W2121017493,12.130162,14.328406
W2123387482,11.53018,14.231012
W2108682032,12.059215,14.209884
W2113772418,-1.277325,5.411368
W2166463037,11.638718,14.040077
W3177481466,11.648028,14.336624
W2139757675,11.897409,14.428981
W2134419850,16.938732,-1.8622196
W2027467796,11.685083,14.305894
W2611064731,11.876018,14.16567
W2511901496,11.718181,14.186376
W1981081706,2.471268,6.915992
W2034462670,16.621979,15.011713
W2086340132,16.623821,15.0136795
W2091159857,16.619812,15.009655
W2080716609,16.615715,15.005443
W2315830911,16.613707,15.004274
W2028844524,16.61699,15.007191
W2015739434,16.61373,15.003676
W2025340825,16.603857,14.994698
W2099421566,16.59033,14.979927
W321687741,16.609053,14.999959
W604346986,16.609396,14.99899
W2113318831,16.619137,15.009491
W1986305727,16.617867,15.006988
W1589863633,16.603024,14.993469
W1965446222,16.612543,15.002705
W4248881709,16.617598,15.007457
W4230396778,16.608883,15.000295
W2523442626,16.621391,15.011628
W4256529878,16.615171,15.004732
W3149545749,16.617395,15.008184
W2321921956,16.615486,15.006094
W2069237536,16.603088,14.993116
W2154961154,16.61079,15.002114
W2098075486,16.59933,14.990287
W2065155864,16.617514,15.008496
W2531782191,16.618797,15.009734
W2522691417,16.620848,15.0106325
W4237863740,16.616251,15.007381
W373433278,16.622889,15.013264
W2329330161,16.616991,15.006635
W2051762094,16.620096,15.009609
W2071903075,16.612514,15.003136
W2079142872,16.616125,15.006337
W377920640,16.600655,14.99032
W2030320155,16.609959,15.000651
W2035386026,16.618502,15.009651
W2022659419,16.595617,14.98549
W2134421668,16.62114,15.011968
W2035127735,16.615156,15.006215
W2030206957,16.624823,15.014983
W2519432607,16.602474,14.992349
W2594460975,16.602318,14.994487
W2526578660,16.618183,15.0084715
W2033475488,16.613932,15.004579
W2593420243,16.61746,15.008234
W2065507134,16.60682,14.997267
W3108976034,16.606422,14.996861
W2066240593,16.61159,15.001077
W1986119164,16.617416,15.008407
W1721048967,16.619898,15.009927
W2009700998,16.618032,15.007439
W2098386335,16.617527,15.002432
W2151094971,16.600641,14.992481
W1987456727,16.599918,14.992934
W2522060771,16.640026,15.030157
W2018760743,16.619656,15.01007
W2079286890,16.614508,15.006609
W2018788991,16.6227,15.013286
W2018722527,16.600542,14.9901085
W229431886,16.617914,15.008243
W2936305352,16.61598,15.007175
W2094132678,16.612745,15.00242
W1986444226,16.606491,14.99599
W1969827544,16.602976,14.992455
W2001523612,16.613653,15.004919
W2064465778,16.619183,15.009596
W1977838924,16.618933,15.010181
W2030950131,16.604559,14.994162
W2040576630,16.61247,15.0022955
W2072263291,16.605017,14.996292
W2912241857,16.599396,14.988619
W2033078482,16.617609,15.007495
W2127961351,16.63076,15.021297
W2011088209,16.619234,15.009238
W2525736217,16.614391,15.003719
W2776921982,16.612103,15.00272
W1976599652,16.577818,14.969039
W2232441349,16.622139,15.012226
W2059760616,16.616165,15.008789
W1999191479,16.610146,14.999314
W2083544607,16.613026,15.003451
W1995568763,16.61917,15.008571
W2029615024,16.612738,15.002099
W1972445054,16.613636,15.003401
