degree,eigenvector,betweenness,clustering,pagerank,x_proj,y_proj,node_id
1,1.587098185982787e-19,0.0,0.0,1.1114049659409715e-05,3.2359917,-13.96283,W1712448054
1,4.338888805319527e-19,0.0,0.0,1.1114049659409715e-05,-1.774135,-18.391327,W131649693
1,5.789472173001942e-19,0.0,0.0,1.1114049659409715e-05,-11.327499,-6.334999,W10031084
1,4.123568762975976e-19,0.0,0.0,1.1114049659409715e-05,-10.58108,7.7304068,W2323580262
1,4.384428194765663e-19,0.0,0.0,1.1114049659409715e-05,-11.513305,15.560534,W2141346229
27,1.885930572105844e-18,1.2931429698181018e-06,0.08262108262108261,1.1182791305632755e-05,3.1987205,7.197384,W2002101280
2,2.0351116230939094e-18,0.0,0.0,1.1660228474045837e-05,-4.861511,4.4554424,W6658354551
2,4.370347437409819e-18,0.0,1.0,1.162804546372959e-05,1.8942244,-2.3462098,W1532369809
1,8.306553069493939e-19,0.0,0.0,1.136253562862057e-05,-18.034397,10.348902,W6673036108
1,8.40560098833533e-19,0.0,0.0,1.136253562862057e-05,21.638453,1.9765415,W4246275161
5,7.887851118238508e-18,0.0,0.4,1.2159999679054895e-05,3.982595,1.0770686,W2030676850
2,-5.6854030035971155e-18,0.0,1.0,1.1347981756177558e-05,-1.8643514,-1.8134202,W6639577793
1,-2.369604888492088e-18,0.0,0.0,1.1166058350639895e-05,5.160687,22.352652,W2125468377
1,-2.216462554802616e-18,0.0,0.0,1.1166058350639895e-05,-11.709207,16.707949,W1976467070
2,-5.433684588202197e-18,0.0,1.0,1.1347981756177558e-05,-1.8632685,-1.8128139,W6644228647
3,-1.576909786089748e-17,0.0,1.0,1.1552645587407428e-05,3.6760316,-1.6981168,W2031654716
1,-2.131914829063098e-18,0.0,0.0,1.1166058350639895e-05,5.2807097,-18.394577,W7043998721
1,-2.0148398137521462e-18,0.0,0.0,1.1166058350639895e-05,0.6452793,20.382456,W2088028234
5,-1.3383418596931038e-15,0.0,0.5,1.19955654896435e-05,3.3153577,0.8548096,W2046870216
1,-2.44551717950626e-18,0.0,0.0,1.1166058350639895e-05,10.8074045,-6.4192076,W2321441221
1,-2.297901536854918e-18,0.0,0.0,1.1166058350639895e-05,10.808021,-6.420149,W2110437118
1,-2.4150438645360507e-18,0.0,0.0,1.1166058350639895e-05,0.6453355,20.382612,W2029721696
1,-2.1649238869314627e-18,0.0,0.0,1.1166058350639895e-05,-2.2078586,-8.604479,W2248155369
2,-2.3286624196361442e-18,0.0,0.0,1.225759878386587e-05,-1.2881477,7.231907,W6683268542
1,-2.551025248818362e-18,0.0,0.0,1.1166058350639895e-05,11.156269,-8.304862,W2064476434
3,-6.865659094883473e-18,0.0,0.0,1.162048864534572e-05,3.9711447,0.030625932,W2127890285
1,-2.240896090451362e-18,0.0,0.0,1.1166058350639895e-05,-2.207805,-8.604151,W6689383390
2,-5.230975827601293e-16,0.0,0.0,1.1338406840096628e-05,8.293901,14.053154,W2135445066
1,-2.508884699002883e-18,0.0,0.0,1.1166058350639895e-05,-11.713429,16.713518,W1977409776
1,-2.287334872810224e-18,0.0,0.0,1.1166058350639895e-05,-11.033925,14.389424,W2320024115
3,-6.182892609879795e-18,0.0,0.6666666666666666,1.1581883277583122e-05,12.988346,3.73617,W2952846933
48,4.215924624690541e-20,0.0,0.0,1.0969581072659219e-05,4.558185,8.757526,W3149428818
1,-1.552053959893571e-19,0.0,0.0,1.1174244903889088e-05,12.589146,16.58055,W3096658347
1,1.0066559508231479e-19,0.0,0.0,1.1174244903889088e-05,-7.1135077,8.802391,W3111431752
1,-5.776819221518869e-21,0.0,0.0,1.1174244903889088e-05,-7.114563,8.807863,W3089112814
1,-6.098859477773183e-20,0.0,0.0,1.1174244903889088e-05,9.589082,-7.454281,W6783483289
1,-1.5875216722969638e-20,0.0,0.0,1.1174244903889088e-05,-11.199683,22.215385,W3042323010
1,1.6207969640109396e-19,0.0,0.0,1.1174244903889088e-05,22.83569,8.9301605,W3033015248
1,-1.4981336623015874e-19,0.0,0.0,1.1174244903889088e-05,-7.114405,8.807559,W3035459690
1,-2.9086292604090466e-20,0.0,0.0,1.1174244903889088e-05,12.589037,16.580244,W3135383916
1,8.283933724842926e-20,0.0,0.0,1.1174244903889088e-05,-2.4757726,-7.388336,W6790781258
1,-8.694587063887972e-20,0.0,0.0,1.1174244903889088e-05,24.951847,-3.7687163,W3127156551
1,-1.4593715487521698e-19,0.0,0.0,1.1174244903889088e-05,19.054483,-7.771402,W6789412714
1,-1.4117999573838863e-19,0.0,0.0,1.1174244903889088e-05,24.951933,-3.768792,W3125266951
1,-1.8320851618611251e-19,0.0,0.0,1.1174244903889088e-05,28.538673,16.07186,W6789940467
1,7.353088583551215e-20,0.0,0.0,1.1174244903889088e-05,-5.0109625,16.38196,W3133782701
1,-5.912749910925411e-20,0.0,0.0,1.1174244903889088e-05,14.216548,-4.3582425,W3104722250
1,1.2336661845637785e-19,0.0,0.0,1.1174244903889088e-05,-3.036262,16.118553,W3127852352
1,-1.874669897448546e-19,0.0,0.0,1.1174244903889088e-05,-11.199722,22.215412,W3048714202
1,-1.3251711751682764e-19,0.0,0.0,1.1174244903889088e-05,-0.29944736,24.11314,W3102798166
1,1.4910233266646242e-19,0.0,0.0,1.1174244903889088e-05,-1.3206867,24.032047,W3032255042
1,-4.0905782343579733e-20,0.0,0.0,1.1174244903889088e-05,19.0545,-7.771338,W3128708221
1,-9.874620594280652e-20,0.0,0.0,1.1174244903889088e-05,-3.0353127,16.118736,W3043960393
1,6.26253623393997e-20,0.0,0.0,1.1174244903889088e-05,12.582727,16.57734,W3013800395
1,-5.467842519844892e-21,0.0,0.0,1.1174244903889088e-05,9.589016,-7.454937,W6787350273
1,1.645710233985983e-19,0.0,0.0,1.1174244903889088e-05,19.054768,-7.7714477,W3123708706
1,1.2562921747663682e-19,0.0,0.0,1.1174244903889088e-05,-3.0352366,16.118793,W3096064145
1,-1.0531525546350024e-19,0.0,0.0,1.1174244903889088e-05,-2.469863,-7.3977876,W3121995178
1,7.013356421264527e-20,0.0,0.0,1.1174244903889088e-05,-5.0102925,16.380568,W6791958122
1,8.130046095819143e-20,0.0,0.0,1.1174244903889088e-05,-3.0354214,16.118895,W6788772081
1,-1.3041388789563954e-20,0.0,0.0,1.1174244903889088e-05,-5.010746,16.381374,W2167750878
1,-4.6838968448987713e-20,0.0,0.0,1.1174244903889088e-05,-2.4751084,-7.3883796,W2790509526
1,1.5577320830723277e-19,0.0,0.0,1.1174244903889088e-05,-3.0351841,16.118622,W2587970647
1,-1.559809532891602e-19,0.0,0.0,1.1174244903889088e-05,19.054565,-7.7714124,W2160378127
1,-3.2790743467221333e-20,0.0,0.0,1.1174244903889088e-05,22.835936,8.930346,W3014067025
1,-1.1307215517236517e-19,0.0,0.0,1.1174244903889088e-05,15.587624,1.5815678,W3054045196
1,-1.7236506920583036e-19,0.0,0.0,1.1174244903889088e-05,-5.0118,16.380966,W3156343712
1,1.4451235200050465e-20,0.0,0.0,1.1174244903889088e-05,-14.300439,22.424677,W3121265983
1,-1.3043488450737646e-19,0.0,0.0,1.1174244903889088e-05,14.216443,-4.3589153,W3138734145
1,1.2385908037043448e-20,0.0,0.0,1.1174244903889088e-05,-14.299607,22.424583,W3199394546
1,-3.7650943343645633e-20,0.0,0.0,1.1174244903889088e-05,-5.010745,16.38112,W3126795127
1,-1.6085137466902075e-19,0.0,0.0,1.1174244903889088e-05,-0.2993523,24.113348,W3144378969
1,-1.0531092684131058e-19,0.0,0.0,1.1174244903889088e-05,19.055267,-7.773375,W3133959103
1,1.0636734843892825e-19,0.0,0.0,1.1174244903889088e-05,-11.199634,22.21548,W3091054887
1,1.6377359034529242e-19,0.0,0.0,1.1174244903889088e-05,-14.299592,22.424435,W3158223263
1,-6.388425060877597e-20,0.0,0.0,1.1174244903889088e-05,-0.29945835,24.113205,W3138251214
1,-1.1497436143518988e-19,0.0,0.0,1.1174244903889088e-05,-3.0352833,16.11878,W3114831300
1,4.9414400539050415e-21,0.0,0.0,1.1174244903889088e-05,22.836178,8.930421,W3133980772
1,1.2358126890511752e-19,0.0,0.0,1.1174244903889088e-05,-5.009149,16.38018,W3112600194
1,-1.8535186373801002e-19,0.0,0.0,1.1174244903889088e-05,9.589087,-7.4548435,W3193970141
2,-3.7570441949340364e-18,0.0,0.0,1.149626841456546e-05,15.595051,5.289337,W2008535862
1,4.246214445699198e-19,0.0,0.0,1.1347421991852826e-05,1.7874551,-10.365145,W2136279670
3,7.525606254048524e-19,0.0,0.0,1.185991353672112e-05,-2.8693402,5.9526086,W2136396015
2,2.1468262601971703e-18,0.0,0.0,1.1424170928564027e-05,11.36467,11.156647,W6676182086
1,5.727017098184648e-19,0.0,0.0,1.1347421991852826e-05,22.959135,-11.971657,W2126762337
2,1.97309484335359e-18,0.0,1.0,1.1385206083772187e-05,-1.1291826,-0.9892509,W2124338751
4,0.006364480568071084,0.0,0.0,1.234273451846546e-05,3.3769715,3.9355443,W4235361483
5,0.022327585320755128,0.0,0.3,1.2333738306103708e-05,8.443607,5.2915936,W1993327963
2,3.909994368301645e-18,0.0,0.0,1.1654417738697631e-05,-4.910499,4.4948974,W56762006
1,4.3089003790405614e-19,0.0,0.0,1.1347421991852826e-05,-6.3849235,25.423025,W4301014524
1,4.720189624343501e-19,0.0,0.0,1.1347421991852826e-05,-7.935384,11.694531,W1846671313
3,-7.44104458916196e-18,0.0,1.0,1.1793191134367694e-05,3.6535447,-1.1907523,W2164566630
1,-1.6982753021350374e-19,0.0,0.0,1.1178599453489724e-05,-15.639834,13.083256,W2030305138
1,-1.2386442097830807e-19,0.0,0.0,1.1178599453489724e-05,-8.137505,-6.807128,W2124973575
1,-1.147933764123317e-19,0.0,0.0,1.1178599453489724e-05,-9.472405,0.6283727,W2074937857
1,-1.0479154627853649e-19,0.0,0.0,1.1178599453489724e-05,-1.759075,14.311864,W2129070834
1,-2.6722866065802554e-19,0.0,0.0,1.1178599453489724e-05,-6.308629,10.937389,W1982777001
1,-3.1003448460690665e-19,0.0,0.0,1.1178599453489724e-05,-13.550814,24.079924,W6802469913
3,-7.598554056927639e-18,0.0,1.0,1.1793191134367694e-05,3.6540496,-1.1909415,W2130293342
1,-1.9341034018194736e-19,0.0,0.0,1.1178599453489724e-05,11.322212,-10.103942,W2130604611
32,-3.1505274394558087e-19,0.0,0.028225806451612902,1.1178599453489724e-05,3.0390031,7.910803,W2147010257
1,-2.8331138298707766e-19,0.0,0.0,1.1178599453489724e-05,-1.7580025,14.311504,W2042231515
1,-5.564608805773088e-20,0.0,0.0,1.1178599453489724e-05,2.7250452,26.441912,W2111122809
3,-7.062861601694725e-18,0.0,1.0,1.1793191134367694e-05,3.6510494,-1.1882242,W1898439880
3,-7.15571382442457e-18,0.0,1.0,1.1793191134367694e-05,3.6524115,-1.1909173,W1853994148
1,-3.972207240776127e-20,0.0,0.0,1.1178599453489724e-05,-15.651141,13.083611,W4242660797
2,-2.577136386347541e-19,0.0,0.0,1.1529451735598073e-05,-1.8779607,9.01502,W2099583675
29,-2.171264303655394e-18,0.0,0.12561576354679804,1.259238135879792e-05,3.8636162,7.2828655,W2151412705
1,-2.510161567277484e-19,0.0,0.0,1.1178599453489724e-05,12.34739,-18.143421,W2089848273
1,-1.893608754359749e-19,0.0,0.0,1.1178599453489724e-05,-13.550786,24.079918,W2294118231
2,-3.594975051365322e-19,0.0,0.0,1.1529451735598073e-05,-1.8696697,9.022959,W2137043324
1,-3.4324552572929625e-19,0.0,0.0,1.1178599453489724e-05,-7.356843,-3.061651,W2141020375
1,-1.420642717365139e-19,0.0,0.0,1.1178599453489724e-05,28.165903,14.032409,W3202332818
53,-5.346154706283199e-20,0.0,0.023947750362844702,1.0969581072659219e-05,5.1460905,8.206581,W2023982588
2,-1.6367933214758325e-19,0.0,0.0,1.1406830941411568e-05,-2.2132814,9.008209,W2162915993
1,-1.152998496820851e-19,0.0,0.0,1.1154936995282498e-05,-5.305165,-11.588533,W2152237065
2,-1.7476190442982748e-18,0.0,0.0,1.123962547717072e-05,-2.7981083,7.0622497,W6633603560
1,5.026983815237289e-20,0.0,0.0,1.1154936995282498e-05,10.506284,18.91513,W2129004009
1,-2.3525617564253e-20,0.0,0.0,1.1154936995282498e-05,10.506129,18.915194,W2134731454
2,-1.0723820474744163e-19,0.0,0.0,1.1340292917905776e-05,-0.8136585,10.074592,W6632843043
1,1.1470233958912787e-19,0.0,0.0,1.1154936995282498e-05,17.185936,13.046086,W2134310542
1,-6.544322365979553e-20,0.0,0.0,1.1154936995282498e-05,23.578554,7.5241513,W6681769576
5,-9.783902388311099e-17,0.0,0.4,1.1930872592896122e-05,3.9114501,0.8172054,W2156465607
1,1.577272932718271e-19,0.0,0.0,1.1215177670135062e-05,17.721657,10.505891,W2165222134
1,2.545269708669379e-19,0.0,0.0,1.1215177670135062e-05,25.351997,10.893327,W2295372454
1,4.0508609585775335e-19,0.0,0.0,1.1215177670135062e-05,29.616959,13.387704,W2171528826
1,4.1574492809978626e-19,0.0,0.0,1.1215177670135062e-05,-12.824645,-6.5672126,W1980966337
1,3.6737609149971763e-19,0.0,0.0,1.1215177670135062e-05,1.9925016,22.567656,W2072248410
1,1.8973166140844648e-19,0.0,0.0,1.1215177670135062e-05,27.349672,10.36125,W2126256127
1,1.4137761052859494e-19,0.0,0.0,1.1215177670135062e-05,-1.0587325,26.457232,W2144745468
1,1.8310359250769607e-19,0.0,0.0,1.1215177670135062e-05,1.9903133,22.566904,W6664275725
1,3.913396521974307e-19,0.0,0.0,1.1215177670135062e-05,27.349783,10.361283,W4255619758
1,3.1030180823036193e-19,0.0,0.0,1.1215177670135062e-05,25.215609,-6.9550395,W4235894276
1,2.5235620064281578e-19,0.0,0.0,1.1215177670135062e-05,1.9909698,22.566309,W2090451688
1,2.5357583611466994e-19,0.0,0.0,1.1215177670135062e-05,17.721558,10.504456,W2116671147
1,2.2991290597972003e-19,0.0,0.0,1.1215177670135062e-05,18.075708,16.025698,W2078206529
3,-2.2479637019549614e-16,0.0,0.0,1.1760947886748052e-05,10.243616,4.3424215,W6673494232
1,3.6379133830404504e-19,0.0,0.0,1.1215177670135062e-05,25.35242,10.893289,W2139189324
3,-2.247282254962796e-16,0.0,0.0,1.1760947886748052e-05,10.24576,4.3411064,W4244592403
1,3.3507261889146524e-19,0.0,0.0,1.1215177670135062e-05,1.9910684,22.566376,W651090317
6,-8.460992204178907e-16,0.0,0.2,1.2996373195262908e-05,5.7165813,2.972133,W2091080288
1,2.314829977951455e-19,0.0,0.0,1.1215177670135062e-05,-5.8527846,-2.9750676,W2055398088
1,3.824561762136965e-19,0.0,0.0,1.1215177670135062e-05,-3.739843,-10.477098,W174441044
1,3.215071188781983e-19,0.0,0.0,1.1178599453489724e-05,-1.7589161,14.311723,W2031061428
1,4.2366816974335865e-19,0.0,0.0,1.1178599453489724e-05,12.347436,-18.143488,W2047580421
2,3.785117924979243e-18,0.0,1.0,1.1367519913086528e-05,14.745279,5.727282,W2081342526
2,5.262778275185101e-19,0.0,1.0,1.1248769909911395e-05,12.091502,10.384864,W2091884453
1,3.0312789037787144e-19,0.0,0.0,1.1178599453489724e-05,-6.3075147,10.93814,W2128941708
2,5.624050766884657e-19,0.0,1.0,1.1248769909911395e-05,12.0909,10.381909,W2004175162
3,5.1015077785969326e-18,0.0,1.0,1.1521655018217888e-05,3.712644,-1.7499264,W2112109058
1,2.248625152701676e-19,0.0,0.0,1.1178599453489724e-05,2.7238588,26.441895,W2043580883
2,5.847309142856687e-19,0.0,1.0,1.1248769909911395e-05,12.091151,10.382003,W2058463742
1,3.8441382028717027e-19,0.0,0.0,1.1178599453489724e-05,-7.3570023,-3.061745,W2139942857
2,6.37873310667838e-19,0.0,1.0,1.1248769909911395e-05,12.091182,10.38207,W1517566065
3,3.698393580090884e-18,0.0,1.0,1.1437690369508198e-05,3.917444,-2.880992,W2126162505
3,3.564812615706313e-18,0.0,1.0,1.1437690369508198e-05,3.9146235,-2.8826754,W2135412641
3,3.650829611697242e-18,0.0,1.0,1.1437690369508198e-05,3.9146135,-2.8830678,W2091563009
3,3.681196405677059e-18,0.0,1.0,1.1437690369508198e-05,3.9145021,-2.8826847,W2043901383
2,4.125052212167664e-19,0.0,1.0,1.1248769909911395e-05,12.091939,10.382249,W2128402268
9,3.4968944378977055e-18,0.0,0.1111111111111111,1.2733616323978442e-05,5.6586614,3.4733431,W1519330792
3,1.96513122702006e-18,0.0,0.3333333333333333,1.1694613581165037e-05,-2.6615288,4.295591,W2006930542
1,-5.520372656260547e-19,0.0,0.0,1.1148196779914377e-05,-10.64528,2.6439054,W2112689895
4,-3.210852874413616e-18,0.0,0.16666666666666666,1.1719463450669039e-05,3.0098855,-2.2283063,W2117932496
3,-6.783522576368814e-16,0.0,0.6666666666666666,1.1729872931830852e-05,4.091228,12.553041,W2131071207
1,-4.66847820186158e-19,0.0,0.0,1.1148196779914377e-05,-5.8779225,-12.962553,W6605527747
1,-5.432647811238498e-19,0.0,0.0,1.1148196779914377e-05,22.015022,0.27201146,W2094771726
4,-6.2681679131486874e-18,0.0,1.0,1.16996479949739e-05,-1.3640267,6.3916254,W6675584615
1,-3.258839850238462e-19,0.0,0.0,1.1148196779914377e-05,-7.9626756,15.37042,W1969915246
4,-1.1946811276426392e-15,0.0,0.16666666666666666,1.1997228925795623e-05,5.4124346,12.361915,W2017392634
2,-6.67220261323189e-17,0.0,0.0,1.1348683798262007e-05,6.632989,-4.8338943,W6855227147
1,-4.430497211079221e-19,0.0,0.0,1.1148196779914377e-05,26.001032,9.94635,W2029704386
1,-4.584782284491005e-19,0.0,0.0,1.1148196779914377e-05,1.2011418,-9.238903,W2056446298
2,-1.132063115933707e-18,0.0,1.0,1.14137066150234e-05,-3.1765623,5.0358562,W2053708741
5,-1.5045932145022572e-15,0.0,0.8,1.1997340840399165e-05,2.1550503,1.928343,W2149542230
2,-6.649417922532523e-17,0.0,0.0,1.1348683798262007e-05,6.633283,-4.835113,W4385484015
3,-6.966560260006273e-19,0.0,0.3333333333333333,1.1580427998810175e-05,10.646209,7.2187977,W2279330732
2,-3.3009035889539924e-19,0.0,0.0,1.1340821562248374e-05,-0.80814725,10.081605,W2478884216
1,-4.73227767456272e-19,0.0,0.0,1.111195591177565e-05,-11.433613,3.5623603,W1572314019
1,-5.940562680809201e-19,0.0,0.0,1.111195591177565e-05,-11.121421,10.668531,W2023166574
1,-3.9455702902967427e-19,0.0,0.0,1.111195591177565e-05,-7.9872336,-4.004571,W6655299081
2,-3.344871266896077e-18,0.0,0.0,1.1297311834398929e-05,-1.180025,9.210122,W6665481454
2,-1.3326976319985355e-15,0.0,0.0,1.1320974292606155e-05,0.45000178,-3.67377,W6603576455
2,-4.673570302928268e-15,0.0,0.0,1.137047864596075e-05,-2.5853527,2.6990926,W6660062137
2,-8.160256866459692e-16,0.0,1.0,1.1330263998420845e-05,10.610637,1.6639127,W1789343103
1,1.3267006558964283e-18,0.0,0.0,1.1166058350639895e-05,0.75968015,19.71028,W4239890145
3,-1.5117406495710506e-20,0.0,0.0,1.1521701565784339e-05,-1.3335706,3.4844923,W2023056405
1,1.0542520287549947e-18,0.0,0.0,1.1166058350639895e-05,22.083677,17.006155,W6641835682
3,-3.55138411006199e-18,0.0,0.6666666666666666,1.164125483234603e-05,12.502211,1.4541786,W2054876561
3,5.191836251325704e-18,0.0,1.0,1.1517132550700242e-05,3.7077706,-1.7421402,W2037565901
2,1.1370559296146644e-18,0.0,0.0,1.13750767314704e-05,13.621706,4.007262,W2173758409
3,4.632529675875829e-18,0.0,1.0,1.1517132550700242e-05,3.7084844,-1.7432317,W2045598453
2,3.0989178079623843e-18,0.0,1.0,1.135868313297389e-05,-0.19649363,2.0210638,W6611211861
1,9.736204616093221e-19,0.0,0.0,1.1166058350639895e-05,-2.2073884,-8.605164,W2002552324
2,2.7975673831092247e-18,0.0,1.0,1.135868313297389e-05,-0.19570434,2.020142,W2077031952
1,1.0422342588997276e-18,0.0,0.0,1.1166058350639895e-05,5.1605787,22.352625,W2006158980
4,1.8799230255623927e-18,0.0,0.0,1.1976558190823462e-05,4.609328,10.48745,W2103975664
2,2.763631787991948e-18,0.0,1.0,1.135868313297389e-05,-0.19698285,2.0208216,W2130595631
1,1.1337932747198134e-18,0.0,0.0,1.1166058350639895e-05,0.64559895,20.382544,W4301516272
3,1.1489905797627317e-18,0.0,0.0,1.1579740562700272e-05,0.16347069,5.061304,W2077485422
2,1.083986205765174e-18,0.0,0.0,1.1338406840096628e-05,8.292833,14.052745,W2124404372
2,2.8031724763066237e-18,0.0,1.0,1.135868313297389e-05,-0.19700113,2.0210361,W6634936289
1,1.3556347202261944e-18,0.0,0.0,1.1166058350639895e-05,22.477386,-3.2197213,W1534943575
3,4.8073336379315e-18,0.0,1.0,1.1517132550700242e-05,3.707958,-1.7434553,W1994232247
2,3.161711582186511e-18,0.0,1.0,1.1324507768366247e-05,13.430407,9.214146,W4245380116
1,1.2206480994816889e-18,0.0,0.0,1.1166058350639895e-05,28.485237,0.26678893,W2045323633
1,1.2502232114934229e-18,0.0,0.0,1.1166058350639895e-05,-11.709876,16.708593,W6682503577
2,3.642525140221434e-18,0.0,1.0,1.1324507768366247e-05,13.430007,9.213588,W2086501194
1,1.1437104392284972e-18,0.0,0.0,1.1166058350639895e-05,29.566986,-1.0535245,W2503686104
3,3.361662785110987e-18,0.0,0.6666666666666666,1.1656375978399156e-05,12.41055,1.2567272,W328882829
1,1.2014571532994406e-18,0.0,0.0,1.1166058350639895e-05,-11.709877,16.708351,W1594387031
1,1.2019329007415338e-18,0.0,0.0,1.1166058350639895e-05,10.807866,-6.420054,W4388176343
5,3.14588608180405e-18,0.0,0.5,1.209019333006589e-05,3.374631,0.858709,W1580065766
1,1.2666797578207717e-18,0.0,0.0,1.1166058350639895e-05,-7.6116776,-10.741576,W1966708258
1,1.312392290131818e-18,0.0,0.0,1.1166058350639895e-05,5.160439,22.352535,W52946201
1,1.2826062645656647e-18,0.0,0.0,1.1166058350639895e-05,0.64568293,20.382568,W2121949863
1,1.3741204775585511e-18,0.0,0.0,1.1166058350639895e-05,22.084225,17.005514,W2152828553
31,-1.4385923075168863e-19,0.0,0.017204301075268817,1.0969581072659219e-05,2.7176745,7.9527397,W2044095403
1,-9.503776795703272e-20,0.0,0.0,1.128647990811192e-05,3.9729915,19.240433,W2006270373
1,1.9277422932865157e-19,0.0,0.0,1.128647990811192e-05,-10.090929,17.583061,W2164984745
1,2.1529079469901907e-19,0.0,0.0,1.128647990811192e-05,-11.289297,4.4754944,W2120387527
1,-2.0938440019200085e-20,0.0,0.0,1.128647990811192e-05,-10.094174,17.567858,W6685674926
2,-5.9280498716587015e-18,0.0,0.0,1.162523383566481e-05,13.555059,8.402778,W2104276184
1,1.5404372920029143e-19,0.0,0.0,1.128647990811192e-05,22.477873,1.1974335,W6683694620
1,2.1435785551900907e-19,0.0,0.0,1.128647990811192e-05,-5.9330626,14.386962,W2173490107
1,1.5461408743366751e-19,0.0,0.0,1.128647990811192e-05,-16.247623,17.449999,W2160960029
42,-1.5295499122061097e-19,0.0,0.011614401858304297,1.1162205854993214e-05,3.9006531,8.552798,W1589311664
2,-2.466995587946603e-19,0.0,0.0,1.1318140202596925e-05,2.9614618,-4.091374,W6677702289
1,-1.149623747094153e-19,0.0,0.0,1.1162205854993214e-05,-12.607354,21.940956,W2080686589
1,1.9068606361406534e-19,0.0,0.0,1.1162205854993214e-05,29.8802,4.5589566,W2151693816
1,9.674144208586662e-20,0.0,0.0,1.1162205854993214e-05,-12.06723,7.5545864,W2129819572
3,-1.0185144495382352e-17,0.0,0.3333333333333333,1.1579178006904664e-05,10.632178,7.2232294,W6671253906
1,-7.124842681948012e-20,0.0,0.0,1.1162205854993214e-05,-4.3896766,12.278585,W6684906305
2,-1.3217780868039498e-17,0.0,0.0,1.1282009073274114e-05,7.066821,10.689618,W2019247511
1,1.2027768483623547e-20,0.0,0.0,1.1162205854993214e-05,-4.261306,-12.5699215,W2170790651
4,-3.6299480731619864e-16,0.0,0.16666666666666666,1.1988505669364408e-05,5.3895817,12.389322,W2083312936
2,-3.086685627131489e-19,0.0,0.0,1.1318140202596925e-05,2.9608014,-4.0906816,W2119984419
1,3.290010936757059e-20,0.0,0.0,1.1162205854993214e-05,-12.607042,21.940517,W164384110
2,-1.3342298074043256e-17,0.0,0.0,1.1282009073274114e-05,7.0665936,10.690493,W4212997603
2,-1.5819119371612177e-17,0.0,1.0,1.1526052666068539e-05,8.409813,10.608881,W3136421452
1,-7.663623545063436e-20,0.0,0.0,1.1162205854993214e-05,25.608007,4.0635486,W228380312
1,5.317998460169391e-20,0.0,0.0,1.1267273918084484e-05,14.649522,30.190306,W2019136220
1,9.21568069519574e-21,0.0,0.0,1.1267273918084484e-05,18.786116,3.1035924,W2082479073
1,-1.0509134034490212e-19,0.0,0.0,1.1267273918084484e-05,14.649337,30.190449,W1521888830
1,-1.3814563679657442e-19,0.0,0.0,1.1267273918084484e-05,23.981207,14.558055,W6683722068
1,-4.484158716080805e-20,0.0,0.0,1.1267273918084484e-05,23.981262,14.558043,W2166973706
1,9.904292449658563e-20,0.0,0.0,1.1267273918084484e-05,18.765339,-2.3634105,W2095177452
1,4.2483891665505615e-20,0.0,0.0,1.1267273918084484e-05,18.787832,3.1024017,W2124564923
1,1.9565299649881317e-19,0.0,0.0,1.1267273918084484e-05,19.797832,11.360438,W6633112360
1,-8.807190974224464e-20,0.0,0.0,1.1267273918084484e-05,18.765373,-2.3633916,W6676072334
1,-1.4499447497449188e-19,0.0,0.0,1.1267273918084484e-05,23.981195,14.558129,W2062246666
1,1.1891297630923952e-19,0.0,0.0,1.1267273918084484e-05,18.765888,-2.3623242,W1948348644
2,6.701623054661709e-20,0.0,1.0,1.1439622407541219e-05,-5.0847573,3.702545,W6680189322
1,1.5584765095870126e-20,0.0,0.0,1.1267273918084484e-05,18.765429,-2.3633988,W2084349387
1,1.5194274719060356e-19,0.0,0.0,1.1267273918084484e-05,-5.125988,-9.627393,W1977250142
1,1.0076066049307896e-19,0.0,0.0,1.1267273918084484e-05,14.649328,30.190512,W2015469303
1,2.6478966885328796e-20,0.0,0.0,1.1267273918084484e-05,23.98122,14.558023,W2150047811
1,-9.421149027688389e-20,0.0,0.0,1.1267273918084484e-05,24.447725,20.761993,W2103776297
1,-2.1177819390047957e-20,0.0,0.0,1.1267273918084484e-05,14.2287855,-18.029142,W1556041881
1,-1.0971544801624289e-19,0.0,0.0,1.1267273918084484e-05,-3.0144937,-9.056497,W2108398936
1,7.208766924457276e-20,0.0,0.0,1.1267273918084484e-05,18.78811,3.1026971,W2158109265
1,4.7619737018568e-20,0.0,0.0,1.123509090776824e-05,24.269924,5.975218,W2071848473
1,-5.692136023077683e-21,0.0,0.0,1.123509090776824e-05,-9.735972,-11.4213705,W6639211701
1,6.138419672304924e-20,0.0,0.0,1.123509090776824e-05,9.151004,-20.888699,W2057796480
12,1.6772755415799517e-19,3.1206296728871226e-07,0.030303030303030304,1.123509090776824e-05,3.2232347,6.193472,W2002128633
1,4.990113844167077e-20,0.0,0.0,1.123509090776824e-05,12.647411,28.644106,W2068710519
1,1.1788985751019145e-19,0.0,0.0,1.123509090776824e-05,-9.735953,-11.421334,W2077122434
1,1.2674135696216832e-19,0.0,0.0,1.123509090776824e-05,-2.9438708,30.263243,W1589563209
1,-1.456342517000447e-19,0.0,0.0,1.123509090776824e-05,24.248661,5.9870415,W4206290892
1,-1.0187517833569516e-19,0.0,0.0,1.122147501878829e-05,28.603193,3.3012757,W6673678036
1,3.6563121484103207e-20,0.0,0.0,1.122147501878829e-05,26.041382,3.0085368,W2095927567
